id,symbol,rebalance_date,s1_roe_trend,s2_revenue_cagr,s3_fcf,s4_pli_tailwind,s7_tam_expansion,s5_promoter_trend,s6_earnings_consist,s8_peg_ratio,s9_dii_accumulation,s10_de_improvement,s11_roce,s12_eps_cagr,s14_macro_cycle,s15_rs_12m,composite_score,forward_6m_return,in_train,in_validate,in_forward_test
395,ITC,2014-06-01,,,,,50.0,,,,,,,,25.0,50.09,41.7,0.0697,True,False,False
190,ITDCEM,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
216,J&KBANK,2014-06-01,,,,,50.0,,,,,,,,25.0,64.32,46.44,0.0943,True,False,False
214,JAGRAN,2014-06-01,,,,,50.0,,,,,,,,25.0,74.47,49.82,0.2925,True,False,False
215,JAICORPLTD,2014-06-01,,,,,50.0,,,,,,,,25.0,88.62,54.54,-0.2,True,False,False
464,JBCHEPHARM,2014-06-01,,,,,50.0,,,,,,,,25.0,94.84,56.61,1.0243,True,False,False
128,JBFIND,2014-06-01,0.0,19.62,0.0,,,,66.67,,,18.24,21.0,0.0,25.0,,18.82,-0.9,True,False,False
157,JCHAC,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
168,JETAIRWAYS,2014-06-01,0.0,19.05,87.65,,50.0,,0.0,,,45.48,0.0,,25.0,25.33,28.06,1.1097,True,False,False
129,JINDALPOLY,2014-06-01,,,,,50.0,,,,,,,,25.0,70.33,48.44,1.4222,True,False,False
46,JINDALSAW,2014-06-01,,,,,50.0,,,,,,,,25.0,64.32,46.44,-0.2074,True,False,False
440,JINDALSTEL,2014-06-01,,,,,50.0,,,,,,,,25.0,54.07,43.02,-0.693,True,False,False
191,JISLJALEQS,2014-06-01,,,,,50.0,,,,,,,,25.0,79.1,51.37,-0.2,True,False,False
156,JKIL,2014-06-01,,,,,50.0,,,,,,,,25.0,85.81,53.6,1.5338,True,False,False
279,JKLAKSHMI,2014-06-01,,,,,50.0,,,,,,,,25.0,91.0,55.33,0.8846,True,False,False
240,JKTYRE,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,1.3735,True,False,False
411,JMFINANCIL,2014-06-01,,,,,50.0,,,,,,,,25.0,69.92,48.31,0.1848,True,False,False
82,JMTAUTOLTD,2014-06-01,,,,,80.0,,,,,,,,25.0,,52.5,-0.9,True,False,False
173,JPASSOCIAT,2014-06-01,,,0.0,,50.0,,,,,,18.0,,25.0,,23.25,-0.9,True,False,False
59,JPINFRATEC,2014-06-01,,,100.0,,50.0,,,,,,6.0,,25.0,58.95,47.99,-0.6239,True,False,False
58,JPPOWER,2014-06-01,,,,,50.0,,,,,,,,25.0,51.06,42.02,-0.7101,True,False,False
334,JSWDULUX,2014-06-01,,,100.0,,50.0,,,,,,39.0,,25.0,46.23,52.05,0.4015,True,False,False
505,JSWENERGY,2014-06-01,,,,,50.0,,,,,,,,25.0,70.09,48.36,0.2105,True,False,False
60,JSWHL,2014-06-01,,,,,50.0,,,,,,,,25.0,93.66,56.22,0.2521,True,False,False
413,JSWSTEEL,2014-06-01,,,,80.0,50.0,,,,,,,,25.0,89.87,61.22,-0.2,True,False,False
510,JUBLFOOD,2014-06-01,,,,,50.0,,,,,,,,25.0,54.32,43.11,0.242,True,False,False
287,JUSTDIAL,2014-06-01,18.92,66.83,100.0,,50.0,,100.0,,,50.19,100.0,,25.0,100.0,67.88,-0.2,True,False,False
293,JYOTHYLAB,2014-06-01,,,100.0,,50.0,,,,,,33.0,,25.0,46.9,50.98,0.6969,True,False,False
418,KAJARIACER,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.6821,True,False,False
288,KANSAINER,2014-06-01,,,,,50.0,,,,,,,,25.0,57.11,44.04,0.8128,True,False,False
335,KARURVYSYA,2014-06-01,,,,,50.0,,,,,,,,25.0,52.73,42.58,0.0266,True,False,False
500,KEC,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.3099,True,False,False
130,KESORAMIND,2014-06-01,,,0.0,,50.0,,,,,,32.7,,25.0,54.69,32.48,0.277,True,False,False
218,KOLTEPATIL,2014-06-01,,,,,50.0,,,,,,,,25.0,80.44,51.81,0.1666,True,False,False
465,KOTAKBANK,2014-06-01,,,,,50.0,,,,,,,,25.0,57.6,44.2,0.5558,True,False,False
444,KPIL,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.5341,True,False,False
139,KPIT,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
61,KSBPUMPS,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
241,KSCL,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,-0.2,True,False,False
217,KTKBANK,2014-06-01,,,,,50.0,,,,,,,,25.0,52.12,42.37,-0.0213,True,False,False
131,KWALITY,2014-06-01,52.95,92.37,9.42,,50.0,,100.0,,,72.6,64.0,70.0,25.0,,59.59,-0.9,True,False,False
192,LAKSHVILAS,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
412,LALPATHLAB,2014-06-01,,,,,50.0,,,,,,,,25.0,,37.5,-0.9,True,False,False
62,LAOPALA,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,2.2359,True,False,False
263,LAXMIMACH,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
472,LICHSGFIN,2014-06-01,,,,,50.0,,,,,,,,25.0,64.78,46.59,0.5123,True,False,False
64,LINDEINDIA,2014-06-01,,,,,,,,,,,,,25.0,72.87,48.94,-0.1167,True,False,False
63,LITL,2014-06-01,0.0,21.27,100.0,,,,60.0,,,0.0,9.0,0.0,25.0,,26.91,-0.9,True,False,False
24,LOVABLE,2014-06-01,,,,,50.0,,,,,,,,25.0,60.96,45.32,-0.1973,True,False,False
407,LT,2014-06-01,,,,,50.0,,,,,,,,25.0,90.38,55.13,-0.1542,True,False,False
312,LTF,2014-06-01,,,,,50.0,,,,,,,,25.0,48.0,41.0,-0.0855,True,False,False
397,LUPIN,2014-06-01,,,,,50.0,,,,,,,,25.0,61.69,45.56,0.9782,True,False,False
503,M&M,2014-06-01,,,,80.0,80.0,,,,,,,,25.0,64.57,62.39,0.1279,True,False,False
302,M&MFIN,2014-06-01,,,,,50.0,,,,,,,,25.0,63.15,46.05,-0.2027,True,False,False
193,MAGMA,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
203,MAHINDCIE,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
65,MAHLIFE,2014-06-01,,,,,50.0,,,,,,,,25.0,55.62,43.54,0.1183,True,False,False
492,MANAPPURAM,2014-06-01,,,,,50.0,,,,,,,,25.0,67.67,47.56,0.4422,True,False,False
43,MANDHANA,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
35,MANGCHEFER,2014-06-01,28.94,30.07,100.0,,,,100.0,,,65.64,41.0,37.34,25.0,,53.5,-0.9,True,False,False
9,MANINFRA,2014-06-01,,,,,50.0,,,,,,,,25.0,47.34,40.78,0.6176,True,False,False
158,MANPASAND,2014-06-01,,,,,50.0,,,,,,,,25.0,,37.5,-0.9,True,False,False
310,MARICO,2014-06-01,,,,,50.0,,,,,,,,25.0,53.46,42.82,0.761,True,False,False
372,MARUTI,2014-06-01,,,,80.0,80.0,,,,,,,,25.0,74.52,64.88,0.9806,True,False,False
16,MASTEK,2014-06-01,,,,,50.0,,,,,,,,25.0,72.4,49.13,0.223,True,False,False
41,MAX,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
13,MCDOWELL-N,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
159,MCLEODRUSS,2014-06-01,,,,,50.0,,,,,,,,25.0,46.26,40.42,-0.3117,True,False,False
49,MFSL,2014-06-01,,,,,50.0,,,,,,,,25.0,70.71,48.57,0.8788,True,False,False
269,MHRIL,2014-06-01,,,,,50.0,,,,,,,,25.0,55.82,43.61,0.5956,True,False,False
452,MMTC,2014-06-01,,,,,50.0,,,,,,,,25.0,21.54,32.18,-0.5059,True,False,False
252,MOIL,2014-06-01,,,,,,,,,,,,,25.0,82.78,53.89,-0.2,True,False,False
36,MONNETISPA,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
109,MONSANTO,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
223,MOTHERSON,2014-06-01,,,,80.0,80.0,,,,,,,,25.0,100.0,71.25,0.4824,True,False,False
329,MOTILALOFS,2014-06-01,,,,,50.0,,,,,,,,25.0,97.52,57.51,1.0378,True,False,False
434,MPHASIS,2014-06-01,,,,,50.0,,,,,,,,25.0,47.3,40.77,0.219,True,False,False
392,MRF,2014-06-01,,,100.0,,50.0,,,,,,81.0,,25.0,76.66,66.53,0.7078,True,False,False
332,MRPL,2014-06-01,,,,,50.0,,,,,,,,25.0,79.64,51.55,-0.051,True,False,False
132,MTNL,2014-06-01,,,,,,,,,,,,,25.0,92.11,58.55,-0.2,True,False,False
389,MUTHOOTFIN,2014-06-01,,,,,50.0,,,,,,,,25.0,82.3,52.43,-0.0105,True,False,False
409,NATCOPHARM,2014-06-01,,,,,50.0,,,,,,,,25.0,86.47,53.82,2.478,True,False,False
493,NATIONALUM,2014-06-01,,,,,,,,,,,,,25.0,83.58,54.29,-0.2,True,False,False
495,NAUKRI,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.2093,True,False,False
488,NAVINFLUOR,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,3.6159,True,False,False
160,NAVKARCORP,2014-06-01,37.93,28.23,5.33,,50.0,,100.0,,,69.72,37.5,28.03,25.0,,42.42,-0.9,True,False,False
514,NBCC,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,2.4001,True,False,False
461,NCC,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.6843,True,False,False
194,NETWORK18,2014-06-01,,,,,50.0,,,,,,,,25.0,77.41,50.8,-0.043,True,False,False
480,NH,2014-06-01,,,,,50.0,,,,,,,,25.0,,37.5,-0.9,True,False,False
394,NHPC,2014-06-01,,,,,50.0,,,,,,,,25.0,68.96,47.99,-0.1647,True,False,False
242,NILKAMAL,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,2.3532,True,False,False
501,NLCINDIA,2014-06-01,,,,,50.0,,,,,,,,25.0,80.68,51.89,-0.0655,True,False,False
244,NMDC,2014-06-01,,,,,,,,,,,,,25.0,84.74,54.87,-0.2,True,False,False
454,NTPC,2014-06-01,,,,,50.0,,,,,,,,25.0,54.84,43.28,-0.1391,True,False,False
346,OBEROIRLTY,2014-06-01,,,,,50.0,,,,,,,,25.0,54.22,43.07,0.0656,True,False,False
50,OCL,2014-06-01,16.18,31.75,,,50.0,,100.0,,,59.64,39.4,0.0,25.0,,40.25,-0.9,True,False,False
504,OFSS,2014-06-01,,,,,50.0,,,,,,,,25.0,54.33,43.11,0.6373,True,False,False
481,OIL,2014-06-01,,,,,50.0,,,,,,,,25.0,53.45,42.82,-0.2932,True,False,False
219,OMAXE,2014-06-01,,,,,50.0,,,,,,,,25.0,65.02,46.67,-0.0599,True,False,False
426,ONGC,2014-06-01,,,,,50.0,,,,,,,,25.0,65.03,46.68,-0.381,True,False,False
10,ORBITCORP,2014-06-01,0.0,0.0,19.81,,,,80.0,,,43.68,15.0,0.0,25.0,60.88,27.15,-0.6088,True,False,False
37,ORCHIDCHEM,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
184,ORIENTBANK,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
83,ORISSAMINE,2014-06-01,,,,,,,,,,,,,25.0,89.55,57.27,-0.2,True,False,False
477,PAGEIND,2014-06-01,,,,,50.0,,,,,,,,25.0,76.12,50.37,1.0621,True,False,False
458,PCBL,2014-06-01,,,,,,,,,,,,,25.0,54.83,39.91,0.7977,True,False,False
195,PCJEWELLER,2014-06-01,,,,,50.0,,,,,,,,25.0,49.46,41.49,2.4185,True,False,False
245,PEL,2014-06-01,,,100.0,,50.0,,,,,,0.0,,25.0,,43.75,-0.9,True,False,False
351,PERSISTENT,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.2635,True,False,False
508,PETRONET,2014-06-01,,,,,50.0,,,,,,,,25.0,56.98,43.99,0.5498,True,False,False
456,PFC,2014-06-01,,,,,50.0,,,,,,,,25.0,93.16,56.05,-0.2,True,False,False
264,PFIZER,2014-06-01,88.85,2.1,95.05,,50.0,,100.0,,,50.0,90.1,100.0,25.0,77.74,67.88,1.0168,True,False,False
25,PFOCUS,2014-06-01,,,,,50.0,,,,,,,,25.0,54.41,43.14,0.2861,True,False,False
161,PFS,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.4817,True,False,False
280,PGHH,2014-06-01,,,,,50.0,,,,,,,,25.0,63.8,46.27,0.518,True,False,False
253,PGHL,2014-06-01,,,,,50.0,,,,,,,,25.0,50.55,41.85,0.1919,True,False,False
473,PHOENIXLTD,2014-06-01,,,,,50.0,,,,,,,,25.0,49.56,41.52,0.2838,True,False,False
502,PIDILITIND,2014-06-01,,,,,50.0,,,,,,,,25.0,53.3,42.77,0.8615,True,False,False
515,PIIND,2014-06-01,,,,80.0,50.0,,,,,,,,25.0,100.0,63.75,1.0351,True,False,False
431,PNB,2014-06-01,,,,,50.0,,,,,,,,25.0,68.02,47.67,-0.2464,True,False,False
98,POLARIS,2014-06-01,19.23,29.94,100.0,,,,100.0,,,51.69,53.0,0.0,25.0,99.55,53.16,0.0651,True,False,False
484,POWERGRID,2014-06-01,,,,,50.0,,,,,,,,25.0,57.64,44.21,0.1138,True,False,False
220,PRAJIND,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.2011,True,False,False
405,PRESTIGE,2014-06-01,,,,,50.0,,,,,,,,25.0,63.07,46.02,-0.0294,True,False,False
221,PTC,2014-06-01,,,,,50.0,,,,,,,,25.0,83.15,52.72,-0.2,True,False,False
84,PUNJLLOYD,2014-06-01,1.05,49.95,100.0,,50.0,,100.0,,,44.33,25.0,0.0,25.0,,43.93,-0.9,True,False,False
352,RADICO,2014-06-01,,,,,50.0,,,,,,42.0,,25.0,42.27,39.82,0.0817,True,False,False
265,RAIN,2014-06-01,,,100.0,,,,,,,,24.0,,25.0,69.44,54.61,-0.2,True,False,False
281,RAJESHEXPO,2014-06-01,,,,,50.0,,,,,,,,25.0,52.9,42.63,4.6128,True,False,False
26,RAJTV,2014-06-01,,,,,50.0,,,,,,,,25.0,89.15,54.72,-0.5826,True,False,False
266,RALLIS,2014-06-01,34.5,33.2,100.0,,,,100.0,65.49,,53.42,81.0,9.63,25.0,71.88,57.41,0.0062,True,False,False
342,RAMCOCEM,2014-06-01,,,,,50.0,,,,,,,,25.0,60.64,45.21,0.4296,True,False,False
38,RAMCOIND,2014-06-01,,,,,,,,,,,,,25.0,54.71,39.86,1.3443,True,False,False
133,RAMCOSYS,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,2.8428,True,False,False
39,RASOYPR,2014-06-01,37.46,100.0,61.39,,,,100.0,,,48.95,48.0,100.0,25.0,,65.1,-0.9,True,False,False
230,RAYMOND,2014-06-01,,,,,50.0,,,,,,,,25.0,61.68,45.56,0.2295,True,False,False
294,RCF,2014-06-01,,,,,,,,,,,,,25.0,71.42,48.21,0.0367,True,False,False
175,RCOM,2014-06-01,,,,,,,,,,,,,25.0,63.56,44.28,-0.4494,True,False,False
384,RECLTD,2014-06-01,,,,,50.0,,,,,,,,25.0,78.69,51.23,-0.2,True,False,False
460,REDINGTON,2014-06-01,,,,,50.0,,,,,,,,25.0,69.39,48.13,0.1645,True,False,False
27,REIAGROLTD,2014-06-01,27.88,79.52,7.54,,50.0,,80.0,,,52.49,43.0,22.16,25.0,10.82,39.84,-0.7193,True,False,False
85,RELAXO,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,1.697,True,False,False
447,RELIANCE,2014-06-01,,,,,50.0,,,,,,,,25.0,69.35,48.12,-0.0962,True,False,False
135,RELIGARE,2014-06-01,,,,,50.0,,,,,,,,25.0,65.61,46.87,-0.1746,True,False,False
196,RELINFRA,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,-0.2,True,False,False
205,RENUKA,2014-06-01,,,,,50.0,,,,,,,,25.0,60.1,45.03,-0.497,True,False,False
470,RHIM,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.2019,True,False,False
86,RIIL,2014-06-01,,,,,50.0,,,,,,,,25.0,85.71,53.57,-0.2,True,False,False
174,RKFORGE,2014-06-01,,,,,80.0,,,,,,,,25.0,91.18,65.39,2.7075,True,False,False
162,RNAVAL,2014-06-01,,,,,,,,,,,,,25.0,47.52,36.26,0.0115,True,False,False
87,ROLTA,2014-06-01,,,0.0,,50.0,,,,,,,,25.0,,25.0,-0.9,True,False,False
197,RPOWER,2014-06-01,,,,,50.0,,,,,,,,25.0,71.54,48.85,-0.4635,True,False,False
134,RTNPOWER,2014-06-01,,,,,50.0,,,,,,,,25.0,95.83,56.94,-0.2107,True,False,False
88,RUCHISOYA,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
204,SADBHAV,2014-06-01,,,,,50.0,,,,,,,,25.0,88.79,54.6,0.9142,True,False,False
404,SAIL,2014-06-01,,,,80.0,50.0,,,,,,,,25.0,84.67,59.92,-0.2,True,False,False
513,SAMMAANCAP,2014-06-01,,,,,50.0,,,,,,,,25.0,,37.5,1.0216,True,False,False
282,SANOFI,2014-06-01,,,,,50.0,,,,,,,,25.0,65.92,46.97,0.3022,True,False,False
462,SBIN,2014-06-01,,,,,50.0,,,,,,,,25.0,64.83,46.61,-0.042,True,False,False
421,SCHAEFFLER,2014-06-01,,,,,80.0,,,,,,,,25.0,81.01,62.0,0.6856,True,False,False
176,SCI,2014-06-01,,,,,50.0,,,,,,,,25.0,86.99,54.0,0.3808,True,False,False
66,SEQUENT,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
51,SFCL,2014-06-01,0.0,100.0,72.43,,50.0,,100.0,,,21.08,19.5,,25.0,,48.5,-0.9,True,False,False
233,SGPC,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
110,SHARDACROP,2014-06-01,,,,,,,,,,,,,25.0,,25.0,,True,False,False
17,SHASUNPHAR,2014-06-01,9.11,26.23,0.0,,50.0,,75.0,,,35.97,39.0,0.0,25.0,,28.92,-0.9,True,False,False
111,SHILPAMED,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,1.2101,True,False,False
67,SHOPERSTOP,2014-06-01,,,,,50.0,,,,,,,,25.0,55.82,43.61,-0.0099,True,False,False
323,SHREECEM,2014-06-01,,,,,50.0,,,,,,,,25.0,70.69,48.56,0.6614,True,False,False
246,SHRIRAMCIT,2014-06-01,34.37,,17.64,,50.0,,100.0,,,,56.9,34.02,25.0,,45.42,-0.9,True,False,False
445,SHRIRAMFIN,2014-06-01,,,,,50.0,,,,,,,,25.0,58.99,44.66,-0.0456,True,False,False
232,SHTV,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
441,SIEMENS,2014-06-01,,,100.0,,50.0,,,,,,41.4,,25.0,78.82,59.04,0.3574,True,False,False
68,SIMPLEXINF,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.3503,True,False,False
69,SINTEX,2014-06-01,7.99,18.6,0.0,,50.0,,100.0,,,50.74,32.0,0.0,25.0,,31.59,-0.9,True,False,False
70,SITINET,2014-06-01,,,0.0,,50.0,,,,,,12.0,,25.0,47.88,26.98,0.3966,True,False,False
474,SJVN,2014-06-01,,,,,50.0,,,,,,,,25.0,64.53,46.51,0.2168,True,False,False
289,SKFINDIA,2014-06-01,,,,,50.0,,,,,,,,25.0,84.75,53.25,0.2903,True,False,False
11,SKUMARSYNF,2014-06-01,0.0,18.29,57.96,,,,80.0,,,38.33,43.0,28.35,25.0,,36.37,-0.9,True,False,False
136,SMLISUZU,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
112,SNOWMAN,2014-06-01,,,,,50.0,,,,,,,,25.0,,37.5,,True,False,False
491,SOBHA,2014-06-01,,,,,50.0,,,,,,,,25.0,60.6,45.2,-0.3166,True,False,False
303,SOLARINDS,2014-06-01,,,,,,,,,,,,,25.0,88.01,56.51,1.1251,True,False,False
113,SOMANYCERA,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.5649,True,False,False
324,SONATSOFTW,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,2.0284,True,False,False
222,SOUTHBANK,2014-06-01,,,,,50.0,,,,,,,,25.0,60.58,45.19,-0.2515,True,False,False
283,SPARC,2014-06-01,,,,,50.0,,,,,,,,25.0,50.28,41.76,1.2113,True,False,False
177,SREINFRA,2014-06-01,10.45,,10.8,,50.0,,100.0,,,,15.4,17.33,25.0,,32.71,-0.9,True,False,False
353,SRF,2014-06-01,,,,,,,,,,,,,25.0,100.0,62.5,1.804,True,False,False
99,STAR,2014-06-01,,,,,50.0,,,,,,,,25.0,74.32,49.77,2.1365,True,False,False
89,STCINDIA,2014-06-01,,,,,50.0,,,,,,,,25.0,66.19,47.06,-0.2318,True,False,False
270,STLTECH,2014-06-01,,,,,,,,,,,,,25.0,100.0,62.5,1.0993,True,False,False
44,STRTECH,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
95,SUNDARMFIN,2014-06-01,,,,,50.0,,,,,,,,25.0,80.57,51.86,0.669,True,False,False
284,SUNDRMFAST,2014-06-01,,,,,80.0,,,,,,,,25.0,100.0,68.33,0.9444,True,False,False
385,SUNPHARMA,2014-06-01,,,,80.0,80.0,,,,,,,,25.0,59.15,61.04,0.2232,True,False,False
271,SUNTECK,2014-06-01,,,,,50.0,,,,,,,,25.0,41.04,38.68,-0.2881,True,False,False
450,SUNTV,2014-06-01,,,,,50.0,,,,,,,,25.0,50.78,41.93,0.0051,True,False,False
71,SUPRAJIT,2014-06-01,,,,,80.0,,,,,,,,25.0,100.0,68.33,0.6227,True,False,False
414,SUPREMEIND,2014-06-01,,,,,50.0,,,,,,,,25.0,70.0,48.33,0.2972,True,False,False
432,SUZLON,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,-0.062,True,False,False
364,SWANCORP,2014-06-01,,,,,,,,,,,,,25.0,51.72,38.36,0.1321,True,False,False
231,SWANENERGY,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
185,SYNDIBANK,2014-06-01,30.03,35.19,41.31,,,,100.0,,,65.27,20.0,26.31,25.0,,42.89,-0.9,True,False,False
485,SYNGENE,2014-06-01,,,,,50.0,,,,,,,,25.0,,37.5,-0.9,True,False,False
206,TAKE,2014-06-01,,,,,50.0,,,,,,,,25.0,63.24,46.08,4.7963,True,False,False
186,TATACHEM,2014-06-01,,,,80.0,50.0,,,,,,,,25.0,54.88,52.47,0.6007,True,False,False
179,TATACOFFEE,2014-06-01,25.0,8.1,100.0,,50.0,,100.0,,,50.69,45.0,0.35,25.0,,44.9,-0.9,True,False,False
117,TATACOMM,2014-06-01,,,,,,,,,,,,,25.0,93.78,59.39,0.2476,True,False,False
496,TATACONSUM,2014-06-01,,,,80.0,80.0,,,,,,,,25.0,50.96,58.99,-0.0476,True,False,False
391,TATAELXSI,2014-06-01,63.57,46.09,100.0,,50.0,,100.0,95.8,,53.54,96.0,45.74,25.0,100.0,70.52,3.0346,True,False,False
393,TATAPOWER,2014-06-01,,,,,50.0,,,,,,,,25.0,63.22,46.07,-0.3533,True,False,False
163,TATASPONGE,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
350,TATASTEEL,2014-06-01,,,,80.0,50.0,,,,,,,,25.0,85.73,60.18,-0.2,True,False,False
47,TCI,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,1.0011,True,False,False
319,TCS,2014-06-01,,,,,50.0,,,,,,,,25.0,73.56,49.52,0.1595,True,False,False
304,TECHM,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.1682,True,False,False
118,TECHNO,2014-06-01,13.46,0.0,100.0,,,,100.0,,,54.1,41.0,0.0,25.0,,41.7,-0.9,True,False,False
164,TEXRAIL,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,0.3718,True,False,False
366,THERMAX,2014-06-01,,,,,50.0,,,,,,,,25.0,78.33,51.11,-0.0261,True,False,False
169,THOMASCOOK,2014-06-01,,,,,50.0,,,,,,,,25.0,88.8,54.6,1.1073,True,False,False
28,TI,2014-06-01,,,,,50.0,,,,,,,,25.0,46.69,40.56,-0.5595,True,False,False
90,TIDEWATER,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
497,TIMKEN,2014-06-01,,,,,50.0,,,,,,,,25.0,75.13,50.04,1.533,True,False,False
12,TINPLATE,2014-06-01,,,,,50.0,,,,,,,,25.0,,37.5,-0.9,True,False,False
410,TITAN,2014-06-01,,,,,50.0,,,,,,,,25.0,54.83,43.28,0.215,True,False,False
325,TMPV,2014-06-01,,,,,50.0,,,,,,,,25.0,67.44,47.48,0.0068,True,False,False
178,TNPL,2014-06-01,,,,,,,,,,,,,25.0,76.38,50.69,0.7563,True,False,False
315,TORNTPHARM,2014-06-01,,,,,50.0,,,,,,,,25.0,79.3,51.43,1.3585,True,False,False
348,TORNTPOWER,2014-06-01,,,,,50.0,,,,,,,,25.0,63.69,46.23,0.2283,True,False,False
345,TRENT,2014-06-01,,,,,50.0,,,,,,,,25.0,50.72,41.91,0.4882,True,False,False
516,TRIDENT,2014-06-01,,,,,50.0,,,,,,,,25.0,95.91,56.97,2.779,True,False,False
91,TRITURBINE,2014-06-01,,,,,50.0,,,,,,,,25.0,86.73,53.91,0.1616,True,False,False
267,TTKPRESTIG,2014-06-01,,,0.0,,50.0,,,,,,63.0,,25.0,46.87,36.97,0.2933,True,False,False
74,TUBEINVEST,2014-06-01,,,,,,,,,,,,,25.0,,25.0,-0.9,True,False,False
274,TV18BRDCST,2014-06-01,9.11,31.67,100.0,,50.0,,50.0,,,50.49,13.5,,25.0,,41.22,-0.9,True,False,False
355,TVSMOTOR,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,1.3403,True,False,False
165,TVSSRICHAK,2014-06-01,,,,,50.0,,,,,,,,25.0,100.0,58.33,4.6284,True,False,False
370,UBL,2014-06-01,,,,,50.0,,,,,,,,25.0,50.47,41.82,0.3089,True,False,False
247,UCOBANK,2014-06-01,,,,,50.0,,,,,,,,25.0,74.2,49.73,-0.5289,True,False,False
260,UFLEX,2014-06-01,,,,,50.0,,,,,,,,25.0,98.99,58.0,0.6675,True,False,False
308,ULTRACEMCO,2014-06-01,,,,,50.0,,,,,,,,25.0,66.23,47.08,0.1767,True,False,False
166,UNICHEMLAB,2014-06-01,,,,,50.0,,,,,,,,25.0,61.99,45.66,0.4768,True,False,False
375,UNIONBANK,2014-06-01,,,,,50.0,,,,,,,,25.0,52.75,42.58,-0.1736,True,False,False
358,UNITDSPR,2014-06-01,,,,,50.0,,,,,,,,25.0,57.49,44.16,0.099,True,False,False
137,UNITECH,2014-06-01,,,,,50.0,,,,,,,,25.0,58.85,44.62,-0.7465,True,False,False
427,UPL,2014-06-01,,,,,,,,,,,,,25.0,95.72,60.36,0.4208,True,False,False
248,VAKRANGEE,2014-06-01,,,,,50.0,,,,,,,,25.0,86.21,53.74,0.3139,True,False,False
